account_number,owner_id,bank_name,account_type,open_date,balance_inr
1001001875,PER00591,SBI,Savings,2018-05-31,310212
1001001876,PER00591,SBI,Savings,2019-02-08,126963
1001001877,PER00592,Kotak Mahindra Bank,Savings,2015-10-18,307469
1001001878,PER00593,Axis Bank,Savings,2011-11-01,81890
1001001879,PER00594,SBI,Savings,2025-04-19,0
1001001880,PER00594,SBI,Savings,2014-04-30,0
1001001881,PER00595,Axis Bank,Savings,2013-09-20,0
1001001882,PER00596,SBI,Savings,2021-09-23,154063
1001001883,PER00596,Kotak Mahindra Bank,Savings,2015-05-26,52317
1001001884,PER00597,Kotak Mahindra Bank,Savings,2013-11-19,234137
1001001885,PER00598,Kotak Mahindra Bank,Savings,2021-12-05,126329
1001001886,PER00599,ICICI Bank,Savings,2017-04-21,215295
1001001887,PER00600,SBI,Savings,2019-06-23,295141
1001001888,PER00601,HDFC Bank,Savings,2012-08-25,78794
1001001889,PER00602,Axis Bank,Savings,2021-05-25,171646
1001001890,PER00603,HDFC Bank,Savings,2024-03-06,38975
1001001891,PER00604,HDFC Bank,Savings,2023-11-11,200386
1001001892,PER00605,HDFC Bank,Savings,2014-10-15,116862
1001001893,PER00606,ICICI Bank,Savings,2022-11-27,72977
1001001894,PER00606,Axis Bank,Savings,2022-12-07,179032
1001001895,PER00607,Axis Bank,Savings,2023-08-17,112423
1001001896,PER00608,Axis Bank,Savings,2017-12-10,329987
1001001897,PER00608,ICICI Bank,Savings,2014-10-04,57117
1001001898,PER00609,Kotak Mahindra Bank,Savings,2013-11-30,838941
1001001899,PER00609,Axis Bank,Savings,2019-03-21,594794
1001001900,PER00610,Axis Bank,Savings,2024-02-10,175647
1001001901,PER00610,Axis Bank,Savings,2014-07-17,244077
1001001902,PER00611,ICICI Bank,Savings,2024-05-10,153297
1001001903,PER00611,HDFC Bank,Savings,2022-05-03,121925
1001001904,PER00612,ICICI Bank,Savings,2018-07-16,85341
1001001905,PER00613,Kotak Mahindra Bank,Savings,2011-11-24,241636
1001001906,PER00614,ICICI Bank,Savings,2015-11-07,689686
1001001907,PER00614,HDFC Bank,Savings,2020-12-17,974453
1001001908,PER00615,ICICI Bank,Savings,2023-04-27,151558
1001001909,PER00616,Axis Bank,Savings,2023-08-09,60260
1001001910,PER00616,SBI,Savings,2011-11-20,110413
1001001911,PER00617,HDFC Bank,Savings,2016-10-29,79109
1001001912,PER00618,Kotak Mahindra Bank,Savings,2020-11-30,129393
1001001913,PER00619,HDFC Bank,Savings,2023-03-20,345352
1001001914,PER00620,ICICI Bank,Savings,2019-05-09,119626
1001001915,PER00621,Axis Bank,Savings,2021-08-18,364765
1001001916,PER00621,Axis Bank,Savings,2025-05-11,365484
1001001917,PER00622,Kotak Mahindra Bank,Savings,2014-01-30,148309
1001001918,PER00623,ICICI Bank,Savings,2024-09-24,0
1001001919,PER00623,SBI,Savings,2014-08-19,0
1001001920,PER00624,HDFC Bank,Savings,2013-12-15,102232
1001001921,PER00624,Axis Bank,Savings,2015-01-01,27320
1001001922,PER00625,HDFC Bank,Savings,2026-01-24,83608
1001001923,PER00625,ICICI Bank,Savings,2015-08-11,90770
1001001924,PER00626,Axis Bank,Savings,2023-08-01,217217
1001001925,PER00626,SBI,Savings,2017-05-18,69797
1001001926,PER00627,Kotak Mahindra Bank,Savings,2014-08-03,110330
1001001927,PER00627,Axis Bank,Savings,2025-09-22,100730
1001001928,PER00628,HDFC Bank,Savings,2012-05-29,35507
1001001929,PER00629,Kotak Mahindra Bank,Savings,2023-04-07,113357
1001001930,PER00630,HDFC Bank,Savings,2018-04-06,53365
1001001931,PER00630,ICICI Bank,Savings,2015-03-10,145501
1001001932,PER00631,HDFC Bank,Savings,2018-10-19,130612
1001001933,PER00632,HDFC Bank,Savings,2021-07-26,152173
1001001934,PER00632,Axis Bank,Savings,2011-11-13,101912
1001001935,PER00633,HDFC Bank,Savings,2011-02-17,199794
1001001936,PER00633,ICICI Bank,Savings,2025-05-07,205566
1001001937,PER00634,ICICI Bank,Savings,2020-01-29,144939
1001001938,PER00635,HDFC Bank,Savings,2014-09-01,117524
1001001939,PER00636,ICICI Bank,Savings,2014-03-14,91536
1001001940,PER00636,Kotak Mahindra Bank,Savings,2012-02-28,27615
1001001941,PER00637,SBI,Savings,2023-05-27,59379
1001001942,PER00637,Kotak Mahindra Bank,Savings,2024-01-22,154817
1001001943,PER00638,Kotak Mahindra Bank,Savings,2022-09-30,178827
1001001944,PER00639,HDFC Bank,Savings,2016-12-06,0
1001001945,PER00639,Kotak Mahindra Bank,Savings,2012-02-11,0
1001001946,PER00640,Kotak Mahindra Bank,Savings,2018-10-14,128366
1001001947,PER00640,Kotak Mahindra Bank,Savings,2018-04-11,130352
1001001948,PER00641,Axis Bank,Savings,2016-01-09,78605
1001001949,PER00641,SBI,Savings,2024-07-25,165135
1001001950,PER00642,Axis Bank,Savings,2023-02-27,195608
1001001951,PER00643,Axis Bank,Savings,2014-12-20,125710
1001001952,PER00644,ICICI Bank,Savings,2023-02-22,89599
1001001953,PER00645,ICICI Bank,Savings,2011-04-24,121787
1001001954,PER00645,Kotak Mahindra Bank,Savings,2018-02-13,184436
1001001955,PER00646,HDFC Bank,Savings,2018-07-30,102231
1001001956,PER00647,HDFC Bank,Savings,2015-09-21,170358
1001001957,PER00647,Kotak Mahindra Bank,Savings,2020-01-24,113979
1001001958,PER00648,HDFC Bank,Savings,2014-02-05,757683
1001001959,PER00648,HDFC Bank,Savings,2014-06-11,302148
1001001960,PER00649,SBI,Savings,2013-09-24,132598
1001001961,PER00649,Kotak Mahindra Bank,Savings,2019-10-27,142456
1001001962,PER00650,HDFC Bank,Savings,2025-06-28,138327
1001001963,PER00651,ICICI Bank,Savings,2011-12-14,986664
1001001964,PER00651,SBI,Savings,2014-10-02,539039
1001001965,PER00652,ICICI Bank,Savings,2019-04-17,87491
1001001966,PER00653,HDFC Bank,Savings,2023-08-21,159195
1001001967,PER00653,HDFC Bank,Savings,2011-10-05,757361
1001001968,PER00654,SBI,Savings,2023-08-12,65316
1001001969,PER00655,Kotak Mahindra Bank,Savings,2016-03-16,376207
1001001970,PER00655,SBI,Savings,2013-05-31,337974
1001001971,PER00656,Axis Bank,Savings,2016-09-28,140288
1001001972,PER00657,ICICI Bank,Savings,2013-08-02,269961
1001001973,PER00658,ICICI Bank,Savings,2020-04-01,0
1001001974,PER00659,ICICI Bank,Savings,2019-12-29,27371
1001001975,PER00659,ICICI Bank,Savings,2021-03-03,169577
1001001976,PER00660,SBI,Savings,2025-05-27,157326
1001001977,PER00661,Kotak Mahindra Bank,Savings,2023-10-16,138814
1001001978,PER00661,HDFC Bank,Savings,2012-03-16,155847
1001001979,PER00662,SBI,Savings,2024-07-21,87460
1001001980,PER00663,Axis Bank,Savings,2015-10-06,175303
1001001981,PER00663,HDFC Bank,Savings,2013-09-18,58339
1001001982,PER00664,Kotak Mahindra Bank,Savings,2013-06-15,101330
1001001983,PER00664,SBI,Savings,2016-10-01,53922
1001001984,PER00665,ICICI Bank,Savings,2018-11-03,152694
1001001985,PER00665,Kotak Mahindra Bank,Savings,2021-10-08,149694
1001001986,PER00666,SBI,Savings,2022-04-21,92593
1001001987,PER00667,ICICI Bank,Savings,2020-07-16,135685
1001001988,PER00667,ICICI Bank,Savings,2015-05-17,74132
1001001989,PER00668,ICICI Bank,Savings,2020-05-27,174293
1001001990,PER00668,HDFC Bank,Savings,2015-08-06,259244
1001001991,PER00669,SBI,Savings,2021-05-11,266335
1001001992,PER00669,ICICI Bank,Savings,2012-12-29,293126
1001001993,PER00670,SBI,Savings,2019-06-19,102179
1001001994,PER00671,ICICI Bank,Savings,2012-03-24,79520
1001001995,PER00671,HDFC Bank,Savings,2014-11-22,107731
1001001996,PER00672,Kotak Mahindra Bank,Savings,2014-09-07,106625
1001001997,PER00673,SBI,Savings,2013-02-10,63246
1001001998,PER00674,Kotak Mahindra Bank,Savings,2016-03-03,183800
1001001999,PER00674,HDFC Bank,Savings,2017-02-21,70521
1001002000,PER00675,SBI,Savings,2013-08-12,80085
1001002001,PER00675,Axis Bank,Savings,2012-05-24,157001
1001002002,PER00676,Axis Bank,Savings,2015-12-07,254013
1001002003,PER00677,SBI,Savings,2015-05-01,157028
1001002004,PER00677,SBI,Savings,2025-11-17,74767
1001002005,PER00678,Kotak Mahindra Bank,Savings,2015-09-08,114318
1001002006,PER00679,ICICI Bank,Savings,2011-04-06,304514
1001002007,PER00679,Kotak Mahindra Bank,Savings,2020-03-07,48069
1001002008,PER00680,Kotak Mahindra Bank,Savings,2021-02-19,93139
1001002009,PER00681,Kotak Mahindra Bank,Savings,2025-12-30,79284
1001002010,PER00681,Kotak Mahindra Bank,Savings,2013-04-30,47785
1001002011,PER00682,Axis Bank,Savings,2012-01-07,99389
1001002012,PER00682,SBI,Savings,2025-09-28,462684
1001002013,PER00683,ICICI Bank,Savings,2024-07-29,127675
1001002014,PER00683,Axis Bank,Savings,2022-01-03,162062
1001002015,PER00684,SBI,Savings,2021-02-21,83153
1001002016,PER00684,ICICI Bank,Savings,2018-11-25,214335
1001002017,PER00685,ICICI Bank,Savings,2016-05-13,36267
1001002018,PER00685,SBI,Savings,2018-09-16,137438
1001002019,PER00686,ICICI Bank,Savings,2019-11-12,63356
1001002020,PER00686,SBI,Savings,2012-11-11,141075
1001002021,PER00687,HDFC Bank,Savings,2021-12-30,54207
1001002022,PER00688,ICICI Bank,Savings,2024-07-15,125776
1001002023,PER00689,ICICI Bank,Savings,2025-03-02,173326
1001002024,PER00690,ICICI Bank,Savings,2022-09-24,117976
1001002025,PER00690,HDFC Bank,Savings,2018-08-05,83645
1001002026,PER00691,SBI,Savings,2020-06-11,213191
1001002027,PER00691,SBI,Savings,2024-02-12,320147
1001002028,PER00692,HDFC Bank,Savings,2020-01-26,29760
1001002029,PER00693,Axis Bank,Savings,2013-12-23,157164
1001002030,PER00694,Axis Bank,Savings,2019-11-28,298021
1001002031,PER00695,HDFC Bank,Savings,2015-03-05,141983
1001002032,PER00696,Kotak Mahindra Bank,Savings,2014-07-16,82781
1001002033,PER00697,SBI,Savings,2012-12-01,112785
1001002034,PER00697,Axis Bank,Savings,2024-02-05,25277
1001002035,PER00698,Kotak Mahindra Bank,Savings,2012-06-24,261793
1001002036,PER00699,Axis Bank,Savings,2020-09-24,308410
1001002037,PER00700,HDFC Bank,Savings,2024-04-29,296087
1001002038,PER00700,ICICI Bank,Savings,2020-10-05,399458
1001002039,PER00701,Axis Bank,Savings,2012-04-02,241548
1001002040,PER00702,ICICI Bank,Savings,2024-07-04,234686
1001002041,PER00703,ICICI Bank,Savings,2011-10-20,199783
1001002042,PER00704,ICICI Bank,Savings,2017-08-24,110112
1001002043,PER00705,SBI,Savings,2021-10-12,167395
1001002044,PER00705,SBI,Savings,2011-06-18,192762
1001002045,PER00706,ICICI Bank,Savings,2015-03-11,227014
1001002046,PER00706,Axis Bank,Savings,2013-12-22,344035
1001002047,PER00707,HDFC Bank,Savings,2020-11-10,171645
1001002048,PER00707,Axis Bank,Savings,2025-12-23,125491
1001002049,PER00708,SBI,Savings,2018-07-27,202371
1001002050,PER00709,ICICI Bank,Savings,2023-08-01,83764
1001002051,PER00709,Kotak Mahindra Bank,Savings,2020-03-21,137907
1001002052,PER00710,Kotak Mahindra Bank,Savings,2011-06-05,275377
1001002053,PER00710,Kotak Mahindra Bank,Savings,2012-06-27,159652
1001002054,PER00711,HDFC Bank,Savings,2021-01-26,220700
1001002055,PER00711,SBI,Savings,2023-05-19,209151
1001002056,PER00712,Axis Bank,Savings,2016-12-24,46613
1001002057,PER00712,SBI,Savings,2024-10-06,110763
1001002058,PER00713,HDFC Bank,Savings,2023-02-17,83525
1001002059,PER00713,ICICI Bank,Savings,2016-05-20,91365
1001002060,PER00714,SBI,Savings,2024-11-03,162920
1001002061,PER00714,Kotak Mahindra Bank,Savings,2012-11-14,173945
1001002062,PER00715,HDFC Bank,Savings,2025-07-15,178663
1001002063,PER00715,Kotak Mahindra Bank,Savings,2019-02-25,184546
1001002064,PER00716,HDFC Bank,Savings,2013-01-07,169369
1001002065,PER00716,SBI,Savings,2016-06-06,344027
1001002066,PER00717,ICICI Bank,Savings,2023-07-16,107997
1001002067,PER00718,ICICI Bank,Savings,2019-12-13,187073
1001002068,PER00719,Axis Bank,Savings,2018-05-16,148074
1001002069,PER00719,HDFC Bank,Savings,2014-06-20,258855
1001002070,PER00720,Axis Bank,Savings,2012-02-02,161603
1001002071,PER00721,SBI,Savings,2014-11-23,61640
1001002072,PER00722,HDFC Bank,Savings,2014-08-24,303929
1001002073,PER00722,Axis Bank,Savings,2020-11-20,86797
1001002074,PER00723,ICICI Bank,Savings,2024-07-06,74178
1001002075,PER00723,SBI,Savings,2011-04-04,187556
1001002076,PER00724,Kotak Mahindra Bank,Savings,2024-05-11,87535
1001002077,PER00724,Axis Bank,Savings,2013-07-17,281782
1001002078,PER00725,Axis Bank,Savings,2025-03-05,256457
1001002079,PER00726,Axis Bank,Savings,2011-05-30,617288
1001002080,PER00726,HDFC Bank,Savings,2021-08-30,197361
1001002081,PER00727,Axis Bank,Savings,2024-11-15,919510
1001002082,PER00728,ICICI Bank,Savings,2012-12-08,44293
1001002083,PER00729,Axis Bank,Savings,2014-10-22,187824
1001002084,PER00730,ICICI Bank,Savings,2012-04-04,114658
1001002085,PER00730,HDFC Bank,Savings,2018-04-04,124140
1001002086,PER00731,Kotak Mahindra Bank,Savings,2015-05-21,217647
1001002087,PER00732,SBI,Savings,2011-08-17,125067
1001002088,PER00733,ICICI Bank,Savings,2019-11-27,163540
1001002089,PER00733,Kotak Mahindra Bank,Savings,2016-08-25,60405
1001002090,PER00734,ICICI Bank,Savings,2022-10-14,181728
1001002091,PER00735,Kotak Mahindra Bank,Savings,2017-03-31,52879
1001002092,PER00736,ICICI Bank,Savings,2021-09-10,153207
1001002093,PER00736,Axis Bank,Savings,2022-03-24,149398
1001002094,PER00737,Axis Bank,Savings,2018-08-24,169307
1001002095,PER00737,HDFC Bank,Savings,2011-07-04,134093
1001002096,PER00738,HDFC Bank,Savings,2014-09-03,267271
1001002097,PER00739,HDFC Bank,Savings,2014-07-26,110723
1001002098,PER00740,SBI,Savings,2018-11-16,820945
1001002099,PER00740,Kotak Mahindra Bank,Savings,2025-01-03,325135
1001002100,PER00741,Axis Bank,Savings,2025-04-15,191114
1001002101,PER00742,SBI,Savings,2011-10-04,143613
1001002102,PER00742,Kotak Mahindra Bank,Savings,2024-10-30,98682
1001002103,PER00743,Kotak Mahindra Bank,Savings,2012-01-29,69127
1001002104,PER00743,Kotak Mahindra Bank,Savings,2015-11-08,147898
1001002105,PER00744,Axis Bank,Savings,2011-02-15,170825
1001002106,PER00745,Kotak Mahindra Bank,Savings,2019-05-11,333208
1001002107,PER00746,ICICI Bank,Savings,2025-06-05,136313
1001002108,PER00747,Kotak Mahindra Bank,Savings,2012-02-06,51923
1001002109,PER00748,SBI,Savings,2024-04-13,145051
1001002110,PER00749,ICICI Bank,Savings,2015-03-13,221316
1001002111,PER00749,ICICI Bank,Savings,2016-03-17,201316
1001002112,PER00750,SBI,Savings,2018-04-14,157464
1001002113,PER00750,Kotak Mahindra Bank,Savings,2024-06-22,200146
1001002114,PER00751,SBI,Savings,2017-08-02,206409
1001002115,PER00752,ICICI Bank,Savings,2025-04-16,79163
1001002116,PER00753,ICICI Bank,Savings,2015-11-18,543305
1001002117,PER00754,ICICI Bank,Savings,2020-10-12,493026
1001002118,PER00754,HDFC Bank,Savings,2016-12-08,243755
1001002119,PER00755,Kotak Mahindra Bank,Savings,2019-11-30,0
1001002120,PER00755,Axis Bank,Savings,2017-06-22,0
1001002121,PER00756,HDFC Bank,Savings,2020-03-22,313206
1001002122,PER00756,Kotak Mahindra Bank,Savings,2025-11-05,300384
1001002123,PER00757,HDFC Bank,Savings,2016-07-10,109089
1001002124,PER00757,HDFC Bank,Savings,2019-03-16,98955
1001002125,PER00758,HDFC Bank,Savings,2020-09-02,46689
1001002126,PER00758,Kotak Mahindra Bank,Savings,2012-12-20,41355
1001002127,PER00759,SBI,Savings,2012-04-07,786866
1001002128,PER00759,Kotak Mahindra Bank,Savings,2011-05-27,382653
1001002129,PER00760,HDFC Bank,Savings,2025-05-04,180130
1001002130,PER00761,HDFC Bank,Savings,2016-02-09,100398
1001002131,PER00762,SBI,Savings,2016-01-27,161635
1001002132,PER00763,HDFC Bank,Savings,2024-10-14,130806
1001002133,PER00763,Axis Bank,Savings,2011-03-13,33131
1001002134,PER00764,Axis Bank,Savings,2021-06-01,315497
1001002135,PER00765,Kotak Mahindra Bank,Savings,2014-05-16,82853
1001002136,PER00766,Axis Bank,Savings,2022-11-08,64397
1001002137,PER00766,Kotak Mahindra Bank,Savings,2012-10-20,115054
1001002138,PER00767,Kotak Mahindra Bank,Savings,2023-01-11,142403
1001002139,PER00768,HDFC Bank,Savings,2017-12-23,152505
1001002140,PER00769,HDFC Bank,Savings,2017-02-11,27218
1001002141,PER00769,SBI,Savings,2019-10-18,30981
1001002142,PER00770,Axis Bank,Savings,2011-11-06,149908
1001002143,PER00770,Axis Bank,Savings,2015-06-04,139111
1001002144,PER00771,ICICI Bank,Savings,2020-04-28,65793
1001002145,PER00772,Kotak Mahindra Bank,Savings,2016-11-16,95655
1001002146,PER00773,Kotak Mahindra Bank,Savings,2014-09-24,162869
1001002147,PER00774,ICICI Bank,Savings,2022-02-28,0
1001002148,PER00774,ICICI Bank,Savings,2015-02-25,0
1001002149,PER00775,Axis Bank,Savings,2023-07-06,172183
1001002150,PER00775,Axis Bank,Savings,2024-03-27,146391
1001002151,PER00776,HDFC Bank,Savings,2025-12-03,109942
1001002152,PER00776,Axis Bank,Savings,2016-05-24,55624
1001002153,PER00777,Kotak Mahindra Bank,Savings,2013-10-27,396808
1001002154,PER00778,Kotak Mahindra Bank,Savings,2013-04-03,150567
1001002155,PER00779,Axis Bank,Savings,2026-01-28,142384
1001002156,PER00780,Axis Bank,Savings,2014-03-03,27307
1001002157,PER00780,Kotak Mahindra Bank,Savings,2017-02-05,111287
1001002158,PER00781,Kotak Mahindra Bank,Savings,2016-06-19,167714
1001002159,PER00782,ICICI Bank,Savings,2025-04-09,26993
1001002160,PER00783,SBI,Savings,2012-12-04,318020
1001002161,PER00784,Axis Bank,Savings,2023-10-17,170842
1001002162,PER00784,HDFC Bank,Savings,2025-01-26,106366
1001002163,PER00785,SBI,Savings,2013-01-22,162072
1001002164,PER00786,ICICI Bank,Savings,2017-08-06,80014
1001002165,PER00787,Kotak Mahindra Bank,Savings,2023-04-13,42401
1001002166,PER00787,HDFC Bank,Savings,2019-03-03,154065
1001002167,PER00788,Axis Bank,Savings,2013-03-28,295436
1001002168,PER00788,SBI,Savings,2020-10-07,184410
1001002169,PER00789,Axis Bank,Savings,2014-05-11,110126
1001002170,PER00789,Kotak Mahindra Bank,Savings,2025-06-09,113289
1001002171,PER00790,ICICI Bank,Savings,2025-08-11,133649
1001002172,PER00791,HDFC Bank,Savings,2021-11-18,48832
1001002173,PER00791,HDFC Bank,Savings,2020-08-17,192050
1001002174,PER00792,ICICI Bank,Savings,2012-07-30,109468
1001002175,PER00793,ICICI Bank,Savings,2018-02-06,133423
1001002176,PER00794,ICICI Bank,Savings,2019-09-21,185306
1001002177,PER00795,SBI,Savings,2020-07-03,103224
1001002178,PER00796,HDFC Bank,Savings,2024-05-16,217480
1001002179,PER00797,Axis Bank,Savings,2014-05-03,296657
1001002180,PER00797,SBI,Savings,2025-03-16,513937
1001002181,PER00798,Axis Bank,Savings,2023-08-28,144011
1001002182,PER00798,Kotak Mahindra Bank,Savings,2023-11-19,205652
1001002183,PER00799,ICICI Bank,Savings,2016-08-03,293458
1001002184,PER00799,SBI,Savings,2013-05-24,812523
1001002185,PER00800,SBI,Savings,2023-07-07,107294
1001002186,PER00800,SBI,Savings,2020-03-02,148477
1001002187,PER00801,Axis Bank,Savings,2024-02-01,325348
1001002188,PER00801,SBI,Savings,2017-01-27,370750
1001002189,PER00802,Kotak Mahindra Bank,Savings,2020-06-23,164916
1001002190,PER00803,ICICI Bank,Savings,2018-01-18,267059
1001002191,PER00804,Kotak Mahindra Bank,Savings,2014-07-09,117766
1001002192,PER00805,ICICI Bank,Savings,2017-03-19,58363
1001002193,PER00805,SBI,Savings,2012-06-26,158989
1001002194,PER00806,ICICI Bank,Savings,2012-10-14,124361
1001002195,PER00807,HDFC Bank,Savings,2014-01-13,40789
1001002196,PER00807,Axis Bank,Savings,2016-07-18,295595
1001002197,PER00808,ICICI Bank,Savings,2016-06-22,117447
1001002198,PER00809,Axis Bank,Savings,2013-01-07,43905
1001002199,PER00809,Axis Bank,Savings,2014-03-12,217956
1001002200,PER00810,Axis Bank,Savings,2016-12-05,129559
1001002201,PER00810,Axis Bank,Savings,2011-06-28,214003
1001002202,PER00811,HDFC Bank,Savings,2025-05-02,116664
1001002203,PER00811,ICICI Bank,Savings,2020-09-06,372015
1001002204,PER00812,ICICI Bank,Savings,2019-01-12,0
1001002205,PER00812,HDFC Bank,Savings,2024-02-14,0
1001002206,PER00813,ICICI Bank,Savings,2017-06-16,0
1001002207,PER00813,Axis Bank,Savings,2023-02-13,0
1001002208,PER00814,Axis Bank,Savings,2014-09-01,174445
1001002209,PER00814,SBI,Savings,2012-12-13,26514
1001002210,PER00815,SBI,Savings,2024-10-07,374834
1001002211,PER00816,Kotak Mahindra Bank,Savings,2012-04-19,97142
1001002212,PER00817,ICICI Bank,Savings,2019-04-25,17555
1001002213,PER00818,Axis Bank,Savings,2015-11-19,90422
1001002214,PER00818,Axis Bank,Savings,2017-06-29,142176
1001002215,PER00819,ICICI Bank,Savings,2017-02-27,242479
1001002216,PER00819,SBI,Savings,2012-08-10,56113
1001002217,PER00820,SBI,Savings,2020-01-09,34746
1001002218,PER00820,ICICI Bank,Savings,2018-10-21,20420
1001002219,PER00821,HDFC Bank,Savings,2017-01-21,204803
1001002220,PER00821,HDFC Bank,Savings,2021-03-29,258375
1001002221,PER00822,Axis Bank,Savings,2022-10-11,58177
1001002222,PER00822,SBI,Savings,2015-03-08,107621
1001002223,PER00823,ICICI Bank,Savings,2014-09-14,126981
1001002224,PER00824,Axis Bank,Savings,2015-02-02,316692
1001002225,PER00824,HDFC Bank,Savings,2019-10-01,309692
1001002226,PER00825,Kotak Mahindra Bank,Savings,2025-03-18,177921
1001002227,PER00825,Kotak Mahindra Bank,Savings,2020-11-17,213308
1001002228,PER00826,Kotak Mahindra Bank,Savings,2024-01-11,139988
1001002229,PER00826,SBI,Savings,2015-06-20,160717
1001002230,PER00827,Axis Bank,Savings,2023-03-11,253631
1001002231,PER00828,SBI,Savings,2012-11-27,137421
1001002232,PER00829,SBI,Savings,2014-05-02,76647
1001002233,PER00829,HDFC Bank,Savings,2023-02-09,173325
1001002234,PER00830,HDFC Bank,Savings,2011-03-12,43442
1001002235,PER00831,Axis Bank,Savings,2012-12-18,72529
1001002236,PER00831,SBI,Savings,2012-04-22,170843
1001002237,PER00832,HDFC Bank,Savings,2015-07-05,101578
1001002238,PER00832,ICICI Bank,Savings,2013-10-29,233683
1001002239,PER00833,ICICI Bank,Savings,2025-05-21,326245
1001002240,PER00834,Kotak Mahindra Bank,Savings,2020-02-21,28197
1001002241,PER00834,ICICI Bank,Savings,2011-10-23,134666
1001002242,PER00835,Axis Bank,Savings,2016-04-22,174025
1001002243,PER00835,ICICI Bank,Savings,2023-04-05,227375
1001002244,PER00836,SBI,Savings,2023-11-05,95256
1001002245,PER00836,Kotak Mahindra Bank,Savings,2022-10-05,575102
1001002246,PER00837,SBI,Savings,2017-03-05,76171
1001002247,PER00838,Axis Bank,Savings,2019-09-30,38921
1001002248,PER00838,HDFC Bank,Savings,2013-02-22,42978
1001002249,PER00839,Axis Bank,Savings,2012-06-23,77658
1001002250,PER00840,SBI,Savings,2015-09-12,55052
1001002251,PER00840,HDFC Bank,Savings,2024-04-04,52332
1001002252,PER00841,HDFC Bank,Savings,2013-03-08,114369
1001002253,PER00841,Kotak Mahindra Bank,Savings,2025-04-07,146473
1001002254,PER00842,HDFC Bank,Savings,2024-02-05,310864
1001002255,PER00842,ICICI Bank,Savings,2024-05-20,209941
1001002256,PER00843,ICICI Bank,Savings,2025-09-18,121451
1001002257,PER00843,SBI,Savings,2020-06-17,240469
1001002258,PER00844,SBI,Savings,2023-07-10,156600
1001002259,PER00844,ICICI Bank,Savings,2019-08-28,114193
1001002260,PER00845,HDFC Bank,Savings,2016-04-24,24284
1001002261,PER00846,SBI,Savings,2019-02-05,258336
1001002262,PER00846,Kotak Mahindra Bank,Savings,2016-12-21,248845
1001002263,PER00847,Axis Bank,Savings,2019-06-30,197348
1001002264,PER00848,SBI,Savings,2020-10-16,202081
1001002265,PER00848,Axis Bank,Savings,2016-03-17,230809
1001002266,PER00849,HDFC Bank,Savings,2024-09-23,45982
1001002267,PER00850,ICICI Bank,Savings,2020-05-18,116066
1001002268,PER00850,ICICI Bank,Savings,2024-11-11,204154
1001002269,PER00851,Kotak Mahindra Bank,Savings,2018-11-19,148500
1001002270,PER00852,HDFC Bank,Savings,2012-09-14,48059
1001002271,PER00852,Kotak Mahindra Bank,Savings,2024-09-11,158354
1001002272,PER00853,Kotak Mahindra Bank,Savings,2016-10-09,22326
1001002273,PER00854,ICICI Bank,Savings,2011-11-05,58472
1001002274,PER00855,Kotak Mahindra Bank,Savings,2019-07-03,155950
1001002275,PER00856,ICICI Bank,Savings,2019-08-03,87834
1001002276,PER00856,Kotak Mahindra Bank,Savings,2017-08-20,223619
1001002277,PER00857,ICICI Bank,Savings,2017-08-24,133290
1001002278,PER00858,Axis Bank,Savings,2017-06-07,293307
1001002279,PER00859,Axis Bank,Savings,2023-07-02,75357
1001002280,PER00860,SBI,Savings,2022-04-01,61164
1001002281,PER00861,HDFC Bank,Savings,2021-03-03,552916
1001002282,PER00862,SBI,Savings,2013-08-21,135868
1001002283,PER00863,SBI,Savings,2013-02-07,0
1001002284,PER00864,Kotak Mahindra Bank,Savings,2012-08-05,519530
1001002285,PER00865,Axis Bank,Savings,2017-01-30,68670
1001002286,PER00865,HDFC Bank,Savings,2023-04-24,67359
1001002287,PER00866,Kotak Mahindra Bank,Savings,2023-07-24,162534
1001002288,PER00867,Axis Bank,Savings,2018-01-24,115200
1001002289,PER00868,Kotak Mahindra Bank,Savings,2019-11-15,135753
1001002290,PER00869,Axis Bank,Savings,2012-08-18,190403
1001002291,PER00869,Kotak Mahindra Bank,Savings,2016-03-30,285226
1001002292,PER00870,Kotak Mahindra Bank,Savings,2016-07-20,195835
1001002293,PER00870,HDFC Bank,Savings,2016-09-26,90862
1001002294,PER00871,SBI,Savings,2012-07-11,62509
1001002295,PER00872,Axis Bank,Savings,2024-09-30,216222
1001002296,PER00873,Kotak Mahindra Bank,Savings,2019-04-04,194875
1001002297,PER00874,HDFC Bank,Savings,2018-05-11,66298
1001002298,PER00875,HDFC Bank,Savings,2011-02-28,201907
1001002299,PER00876,SBI,Savings,2015-04-01,172440
1001002300,PER00877,SBI,Savings,2016-10-11,50229
1001002301,PER00877,HDFC Bank,Savings,2024-07-26,62037
1001002302,PER00878,ICICI Bank,Savings,2022-02-06,26773
1001002303,PER00879,HDFC Bank,Savings,2023-01-01,84142
1001002304,PER00879,ICICI Bank,Savings,2020-11-01,145595
1001002305,PER00880,ICICI Bank,Savings,2012-10-10,172484
1001002306,PER00880,ICICI Bank,Savings,2019-05-01,115730
1001002307,PER00881,HDFC Bank,Savings,2025-10-19,138737
1001002308,PER00881,ICICI Bank,Savings,2018-02-14,156015
1001002309,PER00882,HDFC Bank,Savings,2016-03-26,106440
1001002310,PER00882,HDFC Bank,Savings,2015-01-01,92019
