account_number,owner_id,bank_name,account_type,open_date,balance_inr
1001001871,PER00591,HDFC Bank,Savings,2024-04-15,270407
1001001872,PER00591,HDFC Bank,Savings,2021-11-21,241709
1001001873,PER00592,Kotak Mahindra Bank,Savings,2023-07-14,121000
1001001874,PER00593,Axis Bank,Savings,2013-09-06,65478
1001001875,PER00594,HDFC Bank,Savings,2019-01-01,310471
1001001876,PER00595,Kotak Mahindra Bank,Savings,2014-11-25,197271
1001001877,PER00595,Kotak Mahindra Bank,Savings,2018-08-25,151399
1001001878,PER00596,Kotak Mahindra Bank,Savings,2025-05-09,240712
1001001879,PER00596,Axis Bank,Savings,2024-04-01,70136
1001001880,PER00597,Axis Bank,Savings,2020-08-26,75572
1001001881,PER00598,SBI,Savings,2021-06-04,188471
1001001882,PER00599,HDFC Bank,Savings,2023-01-08,145495
1001001883,PER00600,HDFC Bank,Savings,2022-09-09,80746
1001001884,PER00600,Kotak Mahindra Bank,Savings,2021-07-09,68655
1001001885,PER00601,HDFC Bank,Savings,2017-10-08,117148
1001001886,PER00601,Axis Bank,Savings,2019-09-29,262372
1001001887,PER00602,Kotak Mahindra Bank,Savings,2025-08-17,121935
1001001888,PER00603,Axis Bank,Savings,2017-06-29,398368
1001001889,PER00603,Axis Bank,Savings,2015-07-22,289568
1001001890,PER00604,HDFC Bank,Savings,2024-01-27,196497
1001001891,PER00605,Axis Bank,Savings,2011-01-20,226145
1001001892,PER00605,Axis Bank,Savings,2018-11-05,193317
1001001893,PER00606,HDFC Bank,Savings,2022-08-11,171819
1001001894,PER00606,SBI,Savings,2010-09-20,38590
1001001895,PER00607,Axis Bank,Savings,2017-07-07,104162
1001001896,PER00608,Kotak Mahindra Bank,Savings,2020-05-07,46879
1001001897,PER00609,HDFC Bank,Savings,2018-03-21,156896
1001001898,PER00609,SBI,Savings,2020-02-28,202115
1001001899,PER00610,HDFC Bank,Savings,2025-07-21,369640
1001001900,PER00610,Axis Bank,Savings,2016-03-27,160982
1001001901,PER00611,Axis Bank,Savings,2022-01-29,251355
1001001902,PER00611,Kotak Mahindra Bank,Savings,2021-12-20,132146
1001001903,PER00612,SBI,Savings,2014-03-04,68829
1001001904,PER00613,ICICI Bank,Savings,2022-09-28,198966
1001001905,PER00614,Kotak Mahindra Bank,Savings,2012-12-20,55520
1001001906,PER00615,HDFC Bank,Savings,2022-03-28,170983
1001001907,PER00616,Kotak Mahindra Bank,Savings,2018-10-29,104746
1001001908,PER00617,Kotak Mahindra Bank,Savings,2015-11-07,96187
1001001909,PER00618,SBI,Savings,2012-04-05,101704
1001001910,PER00618,Axis Bank,Savings,2014-10-15,99433
1001001911,PER00619,ICICI Bank,Savings,2013-12-22,121661
1001001912,PER00619,Kotak Mahindra Bank,Savings,2010-10-18,96337
1001001913,PER00620,SBI,Savings,2018-01-29,143460
1001001914,PER00620,HDFC Bank,Savings,2024-06-15,154860
1001001915,PER00621,Axis Bank,Savings,2024-03-06,95951
1001001916,PER00622,SBI,Savings,2021-12-15,139300
1001001917,PER00623,ICICI Bank,Savings,2016-03-15,75790
1001001918,PER00624,Axis Bank,Savings,2016-10-28,182079
1001001919,PER00624,HDFC Bank,Savings,2022-11-20,55488
1001001920,PER00625,SBI,Savings,2016-07-05,169334
1001001921,PER00625,Kotak Mahindra Bank,Savings,2012-05-15,153611
1001001922,PER00626,ICICI Bank,Savings,2018-09-06,46739
1001001923,PER00627,HDFC Bank,Savings,2015-12-07,271667
1001001924,PER00627,HDFC Bank,Savings,2022-02-06,43670
1001001925,PER00628,Axis Bank,Savings,2024-02-11,538916
1001001926,PER00628,HDFC Bank,Savings,2012-02-21,338771
1001001927,PER00629,SBI,Savings,2023-04-25,75137
1001001928,PER00629,ICICI Bank,Savings,2021-02-18,61430
1001001929,PER00630,Kotak Mahindra Bank,Savings,2018-12-19,60522
1001001930,PER00630,Axis Bank,Savings,2016-09-13,263627
1001001931,PER00631,Kotak Mahindra Bank,Savings,2015-11-21,224624
1001001932,PER00632,SBI,Savings,2025-08-23,66561
1001001933,PER00632,SBI,Savings,2019-12-06,97230
1001001934,PER00633,HDFC Bank,Savings,2011-02-24,95420
1001001935,PER00634,ICICI Bank,Savings,2024-03-05,306220
1001001936,PER00634,HDFC Bank,Savings,2024-11-18,256286
1001001937,PER00635,Axis Bank,Savings,2014-01-22,95778
1001001938,PER00636,Axis Bank,Savings,2018-02-08,95477
1001001939,PER00636,ICICI Bank,Savings,2023-10-08,344939
1001001940,PER00637,Kotak Mahindra Bank,Savings,2024-09-22,221398
1001001941,PER00638,ICICI Bank,Savings,2015-06-15,188688
1001001942,PER00639,ICICI Bank,Savings,2021-03-20,395446
1001001943,PER00639,Kotak Mahindra Bank,Savings,2013-09-20,151405
1001001944,PER00640,Kotak Mahindra Bank,Savings,2013-08-10,481588
1001001945,PER00641,HDFC Bank,Savings,2014-05-27,101062
1001001946,PER00642,SBI,Savings,2015-09-04,48989
1001001947,PER00642,HDFC Bank,Savings,2015-10-27,95102
1001001948,PER00643,Kotak Mahindra Bank,Savings,2014-06-05,145683
1001001949,PER00643,Kotak Mahindra Bank,Savings,2013-02-18,104106
1001001950,PER00644,SBI,Savings,2014-05-06,47904
1001001951,PER00644,Kotak Mahindra Bank,Savings,2019-09-07,47297
1001001952,PER00645,ICICI Bank,Savings,2021-04-24,132076
1001001953,PER00646,SBI,Savings,2013-06-11,131411
1001001954,PER00647,HDFC Bank,Savings,2024-03-19,52721
1001001955,PER00648,Kotak Mahindra Bank,Savings,2020-05-15,50557
1001001956,PER00649,Kotak Mahindra Bank,Savings,2014-01-28,214353
1001001957,PER00649,HDFC Bank,Savings,2023-07-03,262903
1001001958,PER00650,Axis Bank,Savings,2016-08-15,130482
1001001959,PER00651,Axis Bank,Savings,2024-05-02,711238
1001001960,PER00652,SBI,Savings,2014-05-05,109646
1001001961,PER00652,HDFC Bank,Savings,2020-11-06,140906
1001001962,PER00653,SBI,Savings,2011-06-06,165608
1001001963,PER00654,SBI,Savings,2019-11-30,74672
1001001964,PER00655,SBI,Savings,2016-03-24,0
1001001965,PER00656,HDFC Bank,Savings,2014-01-24,238005
1001001966,PER00656,ICICI Bank,Savings,2016-12-11,305535
1001001967,PER00657,SBI,Savings,2021-07-24,591293
1001001968,PER00658,ICICI Bank,Savings,2013-02-01,167410
1001001969,PER00659,SBI,Savings,2021-03-18,159785
1001001970,PER00660,ICICI Bank,Savings,2016-12-30,223093
1001001971,PER00661,Axis Bank,Savings,2020-12-01,116862
1001001972,PER00662,Kotak Mahindra Bank,Savings,2011-01-03,228067
1001001973,PER00662,HDFC Bank,Savings,2015-12-31,500907
1001001974,PER00663,Axis Bank,Savings,2020-02-05,129365
1001001975,PER00664,HDFC Bank,Savings,2016-04-28,73428
1001001976,PER00664,Axis Bank,Savings,2017-12-19,318912
1001001977,PER00665,ICICI Bank,Savings,2014-05-06,137288
1001001978,PER00665,HDFC Bank,Savings,2021-01-30,122323
1001001979,PER00666,SBI,Savings,2013-04-17,81655
1001001980,PER00666,Kotak Mahindra Bank,Savings,2016-04-29,231379
1001001981,PER00667,HDFC Bank,Savings,2024-02-18,0
1001001982,PER00668,ICICI Bank,Savings,2017-10-07,105065
1001001983,PER00668,Kotak Mahindra Bank,Savings,2024-03-12,119571
1001001984,PER00669,Axis Bank,Savings,2017-09-06,416135
1001001985,PER00670,ICICI Bank,Savings,2019-10-30,142042
1001001986,PER00670,ICICI Bank,Savings,2016-03-14,167353
1001001987,PER00671,HDFC Bank,Savings,2023-03-17,171848
1001001988,PER00671,Kotak Mahindra Bank,Savings,2024-02-29,184207
1001001989,PER00672,Axis Bank,Savings,2013-04-05,211089
1001001990,PER00673,Axis Bank,Savings,2020-03-31,113895
1001001991,PER00674,Axis Bank,Savings,2019-06-15,130931
1001001992,PER00674,HDFC Bank,Savings,2016-04-12,54187
1001001993,PER00675,Axis Bank,Savings,2022-03-24,90111
1001001994,PER00676,Kotak Mahindra Bank,Savings,2016-03-11,158378
1001001995,PER00677,SBI,Savings,2018-07-21,250099
1001001996,PER00677,Kotak Mahindra Bank,Savings,2021-07-05,56404
1001001997,PER00678,HDFC Bank,Savings,2015-10-01,107952
1001001998,PER00678,ICICI Bank,Savings,2021-10-29,79944
1001001999,PER00679,HDFC Bank,Savings,2024-10-17,29204
1001002000,PER00679,SBI,Savings,2019-10-05,95024
1001002001,PER00680,SBI,Savings,2018-02-14,261663
1001002002,PER00681,Axis Bank,Savings,2014-01-13,290300
1001002003,PER00681,ICICI Bank,Savings,2023-05-17,323452
1001002004,PER00682,Kotak Mahindra Bank,Savings,2022-08-22,56472
1001002005,PER00683,ICICI Bank,Savings,2016-11-21,0
1001002006,PER00684,Kotak Mahindra Bank,Savings,2012-06-02,301842
1001002007,PER00684,Kotak Mahindra Bank,Savings,2014-08-10,54273
1001002008,PER00685,HDFC Bank,Savings,2024-08-21,121077
1001002009,PER00685,SBI,Savings,2017-07-30,76245
1001002010,PER00686,HDFC Bank,Savings,2024-06-08,120153
1001002011,PER00687,HDFC Bank,Savings,2021-02-06,97009
1001002012,PER00688,SBI,Savings,2024-05-25,244880
1001002013,PER00689,Kotak Mahindra Bank,Savings,2019-11-11,98355
1001002014,PER00689,Kotak Mahindra Bank,Savings,2024-05-29,72616
1001002015,PER00690,ICICI Bank,Savings,2016-01-25,145927
1001002016,PER00691,SBI,Savings,2019-01-15,49847
1001002017,PER00692,ICICI Bank,Savings,2013-12-10,0
1001002018,PER00693,HDFC Bank,Savings,2019-01-10,53990
1001002019,PER00694,SBI,Savings,2024-04-19,174036
1001002020,PER00695,HDFC Bank,Savings,2013-06-21,50383
1001002021,PER00696,HDFC Bank,Savings,2017-07-03,419693
1001002022,PER00697,ICICI Bank,Savings,2024-06-18,327364
1001002023,PER00697,Kotak Mahindra Bank,Savings,2015-12-02,95780
1001002024,PER00698,ICICI Bank,Savings,2020-10-29,239225
1001002025,PER00699,Kotak Mahindra Bank,Savings,2017-07-11,41286
1001002026,PER00699,ICICI Bank,Savings,2017-09-04,25533
1001002027,PER00700,Kotak Mahindra Bank,Savings,2022-08-03,97377
1001002028,PER00700,SBI,Savings,2011-11-01,164216
1001002029,PER00701,Kotak Mahindra Bank,Savings,2018-03-22,138442
1001002030,PER00702,SBI,Savings,2017-11-01,285277
1001002031,PER00703,Kotak Mahindra Bank,Savings,2013-07-06,131724
1001002032,PER00704,Axis Bank,Savings,2014-01-02,169459
1001002033,PER00705,ICICI Bank,Savings,2016-11-02,103002
1001002034,PER00706,Kotak Mahindra Bank,Savings,2017-01-27,155776
1001002035,PER00706,ICICI Bank,Savings,2022-01-27,124403
1001002036,PER00707,Axis Bank,Savings,2016-04-08,219182
1001002037,PER00707,Kotak Mahindra Bank,Savings,2013-02-05,174619
1001002038,PER00708,Axis Bank,Savings,2014-05-01,48070
1001002039,PER00708,ICICI Bank,Savings,2013-10-28,129380
1001002040,PER00709,Kotak Mahindra Bank,Savings,2015-01-12,244750
1001002041,PER00709,Kotak Mahindra Bank,Savings,2018-03-27,310883
1001002042,PER00710,SBI,Savings,2011-06-26,199030
1001002043,PER00711,Axis Bank,Savings,2014-09-09,122765
1001002044,PER00712,Kotak Mahindra Bank,Savings,2016-02-23,134568
1001002045,PER00713,Kotak Mahindra Bank,Savings,2012-06-04,37156
1001002046,PER00713,HDFC Bank,Savings,2013-05-03,155406
1001002047,PER00714,SBI,Savings,2017-12-17,220861
1001002048,PER00715,SBI,Savings,2015-01-18,131854
1001002049,PER00716,Axis Bank,Savings,2020-03-05,964092
1001002050,PER00716,HDFC Bank,Savings,2025-02-22,341953
1001002051,PER00717,Axis Bank,Savings,2019-01-30,98882
1001002052,PER00717,ICICI Bank,Savings,2016-03-06,43842
1001002053,PER00718,Kotak Mahindra Bank,Savings,2021-05-21,213993
1001002054,PER00718,Kotak Mahindra Bank,Savings,2020-06-28,44428
1001002055,PER00719,Kotak Mahindra Bank,Savings,2023-09-22,28350
1001002056,PER00720,ICICI Bank,Savings,2012-07-20,89821
1001002057,PER00721,HDFC Bank,Savings,2013-01-30,180471
1001002058,PER00722,Axis Bank,Savings,2019-09-26,547910
1001002059,PER00723,Kotak Mahindra Bank,Savings,2021-11-24,138165
1001002060,PER00723,SBI,Savings,2014-05-22,142602
1001002061,PER00724,HDFC Bank,Savings,2012-01-31,966640
1001002062,PER00725,Kotak Mahindra Bank,Savings,2014-02-03,308383
1001002063,PER00725,HDFC Bank,Savings,2017-03-21,32684
1001002064,PER00726,HDFC Bank,Savings,2019-04-09,0
1001002065,PER00727,HDFC Bank,Savings,2015-05-05,226159
1001002066,PER00727,Kotak Mahindra Bank,Savings,2016-01-24,58960
1001002067,PER00728,Kotak Mahindra Bank,Savings,2014-01-29,138171
1001002068,PER00728,ICICI Bank,Savings,2023-12-27,25601
1001002069,PER00729,HDFC Bank,Savings,2012-01-26,197421
1001002070,PER00729,Axis Bank,Savings,2023-05-26,196661
1001002071,PER00730,SBI,Savings,2018-01-03,104649
1001002072,PER00731,Kotak Mahindra Bank,Savings,2011-02-04,226182
1001002073,PER00731,Kotak Mahindra Bank,Savings,2014-05-11,207153
1001002074,PER00732,Kotak Mahindra Bank,Savings,2017-11-07,181420
1001002075,PER00733,ICICI Bank,Savings,2013-03-22,113510
1001002076,PER00733,ICICI Bank,Savings,2022-08-24,111303
1001002077,PER00734,HDFC Bank,Savings,2024-04-22,124817
1001002078,PER00735,SBI,Savings,2023-07-25,192656
1001002079,PER00735,SBI,Savings,2021-01-29,307801
1001002080,PER00736,Axis Bank,Savings,2012-02-27,0
1001002081,PER00737,Axis Bank,Savings,2022-06-09,173729
1001002082,PER00738,HDFC Bank,Savings,2016-02-25,242858
1001002083,PER00739,Kotak Mahindra Bank,Savings,2010-10-11,0
1001002084,PER00740,ICICI Bank,Savings,2022-05-13,0
1001002085,PER00740,SBI,Savings,2012-11-23,0
1001002086,PER00741,SBI,Savings,2018-10-07,149435
1001002087,PER00741,Kotak Mahindra Bank,Savings,2011-04-03,166121
1001002088,PER00742,HDFC Bank,Savings,2019-04-14,201538
1001002089,PER00743,SBI,Savings,2014-08-11,93101
1001002090,PER00744,SBI,Savings,2021-11-26,112872
1001002091,PER00745,ICICI Bank,Savings,2020-11-21,207200
1001002092,PER00745,Axis Bank,Savings,2024-10-31,35225
1001002093,PER00746,SBI,Savings,2022-06-19,202016
1001002094,PER00746,Kotak Mahindra Bank,Savings,2019-05-31,30700
1001002095,PER00747,Kotak Mahindra Bank,Savings,2023-11-20,324045
1001002096,PER00748,Axis Bank,Savings,2016-10-12,145560
1001002097,PER00748,Axis Bank,Savings,2018-01-22,35470
1001002098,PER00749,ICICI Bank,Savings,2021-01-10,285558
1001002099,PER00749,Axis Bank,Savings,2015-03-02,84867
1001002100,PER00750,HDFC Bank,Savings,2010-11-07,35274
1001002101,PER00750,ICICI Bank,Savings,2019-07-24,94564
1001002102,PER00751,SBI,Savings,2025-04-09,31807
1001002103,PER00751,ICICI Bank,Savings,2014-08-21,44489
1001002104,PER00752,Axis Bank,Savings,2016-04-11,124536
1001002105,PER00753,HDFC Bank,Savings,2010-11-06,87501
1001002106,PER00754,Kotak Mahindra Bank,Savings,2012-05-16,158627
1001002107,PER00754,SBI,Savings,2021-01-06,155863
1001002108,PER00755,Kotak Mahindra Bank,Savings,2022-03-19,117954
1001002109,PER00755,Axis Bank,Savings,2013-02-11,119863
1001002110,PER00756,SBI,Savings,2015-01-25,156509
1001002111,PER00757,Axis Bank,Savings,2013-09-06,226453
1001002112,PER00758,Axis Bank,Savings,2016-06-01,162265
1001002113,PER00758,Axis Bank,Savings,2017-02-05,123091
1001002114,PER00759,ICICI Bank,Savings,2022-02-13,54263
1001002115,PER00759,Axis Bank,Savings,2022-01-14,77075
1001002116,PER00760,Kotak Mahindra Bank,Savings,2024-04-13,140381
1001002117,PER00760,Kotak Mahindra Bank,Savings,2014-10-13,99097
1001002118,PER00761,ICICI Bank,Savings,2012-07-09,162718
1001002119,PER00762,Kotak Mahindra Bank,Savings,2019-08-10,72050
1001002120,PER00763,HDFC Bank,Savings,2011-03-08,80385
1001002121,PER00764,Kotak Mahindra Bank,Savings,2019-07-09,124200
1001002122,PER00765,ICICI Bank,Savings,2012-08-20,121921
1001002123,PER00766,ICICI Bank,Savings,2014-07-08,98009
1001002124,PER00766,HDFC Bank,Savings,2020-06-29,303071
1001002125,PER00767,HDFC Bank,Savings,2020-10-27,218839
1001002126,PER00768,SBI,Savings,2011-12-23,62694
1001002127,PER00768,SBI,Savings,2017-08-13,185175
1001002128,PER00769,HDFC Bank,Savings,2022-02-19,67543
1001002129,PER00770,ICICI Bank,Savings,2019-04-10,64281
1001002130,PER00771,HDFC Bank,Savings,2020-01-02,114508
1001002131,PER00771,Kotak Mahindra Bank,Savings,2016-03-08,133317
1001002132,PER00772,HDFC Bank,Savings,2021-10-10,207768
1001002133,PER00773,Axis Bank,Savings,2013-09-26,0
1001002134,PER00774,ICICI Bank,Savings,2018-08-20,234235
1001002135,PER00775,HDFC Bank,Savings,2016-10-22,285107
1001002136,PER00776,Kotak Mahindra Bank,Savings,2013-09-16,660354
1001002137,PER00776,Axis Bank,Savings,2020-12-19,838736
1001002138,PER00777,ICICI Bank,Savings,2011-09-14,121834
1001002139,PER00778,Kotak Mahindra Bank,Savings,2022-11-22,421246
1001002140,PER00778,SBI,Savings,2015-01-17,210176
1001002141,PER00779,Kotak Mahindra Bank,Savings,2022-02-06,119482
1001002142,PER00779,HDFC Bank,Savings,2024-05-21,72558
1001002143,PER00780,HDFC Bank,Savings,2021-08-11,28863
1001002144,PER00780,ICICI Bank,Savings,2021-05-10,49402
1001002145,PER00781,HDFC Bank,Savings,2016-09-14,178612
1001002146,PER00782,Axis Bank,Savings,2012-04-13,202094
1001002147,PER00783,ICICI Bank,Savings,2010-09-11,92967
1001002148,PER00783,SBI,Savings,2014-12-02,77737
1001002149,PER00784,HDFC Bank,Savings,2012-11-03,98608
1001002150,PER00785,ICICI Bank,Savings,2010-09-03,284191
1001002151,PER00785,SBI,Savings,2020-05-31,217456
1001002152,PER00786,Kotak Mahindra Bank,Savings,2012-11-23,176419
1001002153,PER00787,Axis Bank,Savings,2013-10-12,216939
1001002154,PER00788,HDFC Bank,Savings,2023-05-20,0
1001002155,PER00788,SBI,Savings,2011-12-01,0
1001002156,PER00789,HDFC Bank,Savings,2025-03-01,93028
1001002157,PER00790,Kotak Mahindra Bank,Savings,2016-03-26,43431
1001002158,PER00790,ICICI Bank,Savings,2021-05-11,104244
1001002159,PER00791,SBI,Savings,2015-11-13,127907
1001002160,PER00791,Kotak Mahindra Bank,Savings,2024-07-15,91547
1001002161,PER00792,Axis Bank,Savings,2021-09-18,34704
1001002162,PER00792,SBI,Savings,2021-10-17,115972
1001002163,PER00793,SBI,Savings,2015-04-19,0
1001002164,PER00793,Kotak Mahindra Bank,Savings,2025-06-09,0
1001002165,PER00794,HDFC Bank,Savings,2014-03-06,592740
1001002166,PER00794,Axis Bank,Savings,2019-10-20,134216
1001002167,PER00795,HDFC Bank,Savings,2013-07-28,174928
1001002168,PER00796,HDFC Bank,Savings,2014-09-26,311902
1001002169,PER00797,SBI,Savings,2025-02-07,221867
1001002170,PER00798,Axis Bank,Savings,2015-04-20,120761
1001002171,PER00798,SBI,Savings,2016-07-26,171495
1001002172,PER00799,SBI,Savings,2016-07-23,142763
1001002173,PER00800,Kotak Mahindra Bank,Savings,2015-06-27,115498
1001002174,PER00801,ICICI Bank,Savings,2012-08-25,61968
1001002175,PER00801,ICICI Bank,Savings,2023-05-24,129024
1001002176,PER00802,Axis Bank,Savings,2021-03-01,947508
1001002177,PER00802,ICICI Bank,Savings,2012-05-01,857738
1001002178,PER00803,Axis Bank,Savings,2025-07-16,76320
1001002179,PER00804,Kotak Mahindra Bank,Savings,2017-04-29,34039
1001002180,PER00805,Kotak Mahindra Bank,Savings,2024-08-20,24789
1001002181,PER00806,Kotak Mahindra Bank,Savings,2015-05-20,133127
1001002182,PER00806,ICICI Bank,Savings,2017-01-23,258894
1001002183,PER00807,HDFC Bank,Savings,2021-09-23,0
1001002184,PER00807,ICICI Bank,Savings,2016-04-21,0
1001002185,PER00808,ICICI Bank,Savings,2019-06-14,118207
1001002186,PER00808,ICICI Bank,Savings,2014-07-04,62104
1001002187,PER00809,Axis Bank,Savings,2019-12-27,145539
1001002188,PER00810,ICICI Bank,Savings,2010-09-18,75419
1001002189,PER00811,Kotak Mahindra Bank,Savings,2022-03-18,0
1001002190,PER00812,ICICI Bank,Savings,2016-05-24,161941
1001002191,PER00813,ICICI Bank,Savings,2024-11-04,51888
1001002192,PER00813,Axis Bank,Savings,2022-09-22,135618
1001002193,PER00814,Kotak Mahindra Bank,Savings,2018-02-12,400124
1001002194,PER00814,SBI,Savings,2013-05-15,449293
1001002195,PER00815,SBI,Savings,2017-11-09,179936
1001002196,PER00816,SBI,Savings,2010-11-18,67106
1001002197,PER00817,Kotak Mahindra Bank,Savings,2017-09-02,219292
1001002198,PER00818,HDFC Bank,Savings,2024-12-29,38691
1001002199,PER00819,ICICI Bank,Savings,2013-10-16,119270
1001002200,PER00819,Kotak Mahindra Bank,Savings,2011-09-17,169687
1001002201,PER00820,Kotak Mahindra Bank,Savings,2014-12-25,66908
1001002202,PER00820,Kotak Mahindra Bank,Savings,2020-09-10,100469
1001002203,PER00821,SBI,Savings,2024-08-22,783669
1001002204,PER00821,SBI,Savings,2022-08-12,939985
1001002205,PER00822,HDFC Bank,Savings,2013-04-06,170230
1001002206,PER00822,ICICI Bank,Savings,2013-10-08,186980
1001002207,PER00823,Axis Bank,Savings,2020-04-17,37504
1001002208,PER00823,SBI,Savings,2019-06-16,297240
1001002209,PER00824,SBI,Savings,2020-10-21,139792
1001002210,PER00824,HDFC Bank,Savings,2023-03-30,71510
1001002211,PER00825,SBI,Savings,2014-03-23,775834
1001002212,PER00826,Kotak Mahindra Bank,Savings,2017-10-07,92440
1001002213,PER00827,HDFC Bank,Savings,2018-07-15,33574
1001002214,PER00827,ICICI Bank,Savings,2014-10-23,31674
1001002215,PER00828,HDFC Bank,Savings,2016-11-10,0
1001002216,PER00829,Kotak Mahindra Bank,Savings,2012-01-07,142784
1001002217,PER00830,ICICI Bank,Savings,2012-10-01,86899
1001002218,PER00830,Axis Bank,Savings,2011-10-26,126842
1001002219,PER00831,Kotak Mahindra Bank,Savings,2018-11-06,223267
1001002220,PER00831,SBI,Savings,2025-03-04,205509
1001002221,PER00832,HDFC Bank,Savings,2020-01-31,124933
1001002222,PER00832,SBI,Savings,2025-08-11,141978
1001002223,PER00833,Kotak Mahindra Bank,Savings,2019-09-04,199032
1001002224,PER00833,Axis Bank,Savings,2021-06-07,166380
1001002225,PER00834,ICICI Bank,Savings,2017-07-02,259199
1001002226,PER00835,Axis Bank,Savings,2024-04-22,31815
1001002227,PER00835,HDFC Bank,Savings,2021-08-05,106854
1001002228,PER00836,ICICI Bank,Savings,2021-03-02,83935
1001002229,PER00837,ICICI Bank,Savings,2015-11-25,221323
1001002230,PER00838,HDFC Bank,Savings,2025-08-21,658641
1001002231,PER00839,Axis Bank,Savings,2015-02-18,154171
1001002232,PER00840,HDFC Bank,Savings,2016-08-13,159176
1001002233,PER00840,SBI,Savings,2023-09-21,227117
1001002234,PER00841,ICICI Bank,Savings,2025-05-11,155666
1001002235,PER00842,Kotak Mahindra Bank,Savings,2024-08-08,229826
1001002236,PER00843,Kotak Mahindra Bank,Savings,2011-05-03,76872
1001002237,PER00843,SBI,Savings,2020-11-20,58535
1001002238,PER00844,Axis Bank,Savings,2016-04-29,160749
1001002239,PER00845,Kotak Mahindra Bank,Savings,2017-01-23,129385
1001002240,PER00846,Kotak Mahindra Bank,Savings,2024-08-26,187064
1001002241,PER00847,SBI,Savings,2025-06-30,68061
1001002242,PER00848,Kotak Mahindra Bank,Savings,2025-07-07,87038
1001002243,PER00848,Axis Bank,Savings,2010-11-01,169916
1001002244,PER00849,HDFC Bank,Savings,2019-02-27,73228
1001002245,PER00849,Axis Bank,Savings,2022-08-08,106815
1001002246,PER00850,SBI,Savings,2013-12-11,88404
1001002247,PER00851,ICICI Bank,Savings,2012-09-27,217809
1001002248,PER00852,Axis Bank,Savings,2023-03-11,219655
1001002249,PER00853,SBI,Savings,2020-01-01,200291
1001002250,PER00854,HDFC Bank,Savings,2012-03-12,112591
1001002251,PER00854,HDFC Bank,Savings,2016-09-28,128034
1001002252,PER00855,HDFC Bank,Savings,2011-11-30,73014
1001002253,PER00856,Kotak Mahindra Bank,Savings,2022-08-08,218753
1001002254,PER00857,Axis Bank,Savings,2014-04-29,115711
1001002255,PER00857,Kotak Mahindra Bank,Savings,2012-12-05,78466
1001002256,PER00858,ICICI Bank,Savings,2010-12-29,27659
1001002257,PER00859,Axis Bank,Savings,2015-12-02,174272
1001002258,PER00860,Axis Bank,Savings,2022-01-20,202764
1001002259,PER00860,Axis Bank,Savings,2023-06-26,24462
1001002260,PER00861,Axis Bank,Savings,2014-08-24,259165
1001002261,PER00861,ICICI Bank,Savings,2022-03-29,569234
1001002262,PER00862,HDFC Bank,Savings,2019-01-20,166813
1001002263,PER00863,ICICI Bank,Savings,2015-03-24,358406
1001002264,PER00864,Axis Bank,Savings,2014-09-08,240171
1001002265,PER00865,HDFC Bank,Savings,2022-10-01,60606
1001002266,PER00866,Kotak Mahindra Bank,Savings,2018-11-25,174334
1001002267,PER00867,SBI,Savings,2024-02-09,270926
1001002268,PER00867,HDFC Bank,Savings,2010-10-07,38718
1001002269,PER00868,Axis Bank,Savings,2021-06-11,205064
1001002270,PER00869,SBI,Savings,2012-07-04,81927
1001002271,PER00870,ICICI Bank,Savings,2024-07-23,245682
1001002272,PER00871,HDFC Bank,Savings,2012-01-21,111977
1001002273,PER00871,Axis Bank,Savings,2021-07-06,144602
1001002274,PER00872,Kotak Mahindra Bank,Savings,2015-07-20,76191
1001002275,PER00872,HDFC Bank,Savings,2014-11-17,205447
1001002276,PER00873,SBI,Savings,2016-03-10,85426
1001002277,PER00874,Axis Bank,Savings,2014-09-26,133334
1001002278,PER00874,ICICI Bank,Savings,2016-03-21,162571
1001002279,PER00875,SBI,Savings,2018-09-25,149184
1001002280,PER00876,HDFC Bank,Savings,2020-12-30,139912
1001002281,PER00876,ICICI Bank,Savings,2017-01-15,175544
1001002282,PER00877,HDFC Bank,Savings,2018-06-04,217104
1001002283,PER00878,Axis Bank,Savings,2016-08-26,99418
1001002284,PER00879,Kotak Mahindra Bank,Savings,2013-09-05,0
1001002285,PER00880,ICICI Bank,Savings,2023-12-11,103437
1001002286,PER00881,ICICI Bank,Savings,2011-02-18,0
1001002287,PER00881,Axis Bank,Savings,2020-02-09,0
1001002288,PER00882,HDFC Bank,Savings,2015-08-01,287988
1001002289,PER00882,SBI,Savings,2024-06-08,310799
1001002290,PER00883,Axis Bank,Savings,2010-11-29,125435
1001002291,PER00884,HDFC Bank,Savings,2023-09-08,39804
1001002292,PER00884,Axis Bank,Savings,2016-02-16,32572
1001002293,PER00885,Kotak Mahindra Bank,Savings,2022-05-14,303772
1001002294,PER00885,SBI,Savings,2018-10-16,41032
1001002295,PER00886,HDFC Bank,Savings,2011-03-20,97012
1001002296,PER00886,SBI,Savings,2018-03-14,111094
1001002297,PER00887,Axis Bank,Savings,2019-10-21,138040
1001002298,PER00888,Kotak Mahindra Bank,Savings,2024-10-30,107898
1001002299,PER00889,Kotak Mahindra Bank,Savings,2016-08-27,242431
1001002300,PER00890,SBI,Savings,2020-09-22,165980
1001002301,PER00891,ICICI Bank,Savings,2021-08-28,202221
1001002302,PER00892,Axis Bank,Savings,2019-03-05,0
1001002303,PER00892,SBI,Savings,2013-05-08,0
1001002304,PER00893,Kotak Mahindra Bank,Savings,2016-09-25,152489
