transaction_id,from_account,to_account,amount_inr,timestamp,payment_mode,remarks
TXN0011807,1001002733,1001001032,6295,2024-10-16 18:33:18,IMPS,Transaction
TXN0011808,1001002792,1001002526,6707,2024-12-17 14:36:08,RTGS,Transaction
TXN0011809,1001001076,1001001208,35512,2025-06-02 13:06:57,RTGS,Transaction
TXN0011810,1001002306,1001001445,833,2024-07-29 02:31:09,UPI,Transaction
TXN0011811,1001001913,1001002571,493,2024-11-27 14:20:41,RTGS,Transaction
TXN0011812,1001001936,1001002625,7055,2024-11-30 21:49:51,NEFT,Transaction
TXN0011813,1001001010,1001001855,25837,2025-03-09 06:01:10,NEFT,Transaction
TXN0011814,1001002078,1001001093,30824,2024-09-10 23:50:11,RTGS,Transaction
TXN0011815,1001002702,1001001958,25611,2024-02-22 09:45:45,IMPS,Transaction
TXN0011816,1001002502,1001001548,571,2023-12-16 08:53:31,IMPS,Transaction
TXN0011817,1001001835,1001001602,639,2023-09-08 18:36:35,IMPS,Transaction
TXN0011818,1001001211,1001002530,582,2024-12-30 06:44:54,IMPS,Transaction
TXN0011819,1001002524,1001002379,281,2025-01-28 21:05:36,NEFT,Transaction
TXN0011820,1001001650,1001002547,323,2025-01-25 04:21:26,NEFT,Transaction
TXN0011821,1001001529,1001002807,34839,2024-08-19 17:35:06,RTGS,Transaction
TXN0011822,1001001666,1001002139,227,2024-11-19 23:11:20,UPI,Transaction
TXN0011823,1001001422,1001002349,115,2025-02-09 03:21:17,NEFT,Transaction
TXN0011824,1001001457,1001001812,8770,2024-09-22 11:49:05,NEFT,Transaction
TXN0011825,1001001485,1001001894,990,2025-08-01 03:59:46,IMPS,Transaction
TXN0011826,1001001668,1001001968,947,2025-03-17 19:11:49,IMPS,Transaction
TXN0011827,1001001478,1001001886,1684,2024-04-16 03:23:58,IMPS,Transaction
TXN0011828,1001002159,1001001143,760,2024-05-04 11:20:23,RTGS,Transaction
TXN0011829,1001002758,1001002011,37035,2024-08-04 18:57:12,UPI,Transaction
TXN0011830,1001001329,1001002686,385,2025-02-22 05:43:14,IMPS,Transaction
TXN0011831,1001002600,1001001915,5633,2024-07-12 20:44:15,NEFT,Transaction
TXN0011832,1001002539,1001001326,837,2023-10-08 23:13:54,UPI,Transaction
TXN0011833,1001002475,1001001194,346,2024-10-09 04:12:51,IMPS,Transaction
TXN0011834,1001001678,1001002480,9982,2024-12-14 00:09:12,NEFT,Transaction
TXN0011835,1001002547,1001002306,21334,2025-08-15 20:39:02,RTGS,Transaction
TXN0011836,1001002597,1001001622,3158,2024-01-22 02:46:04,UPI,Transaction
TXN0011837,1001001874,1001002635,668,2024-11-03 06:08:00,IMPS,Transaction
TXN0011838,1001002208,1001001139,977,2024-07-20 20:41:37,IMPS,Transaction
TXN0011839,1001002034,1001001627,581,2023-10-31 16:36:58,UPI,Transaction
TXN0011840,1001002366,1001002758,38025,2024-01-03 12:03:43,IMPS,Transaction
TXN0011841,1001002031,1001002466,9056,2024-04-20 22:41:53,NEFT,Transaction
TXN0011842,1001001984,1001002598,17566,2025-01-31 09:36:37,IMPS,Transaction
TXN0011843,1001001592,1001001083,6596,2025-07-23 03:41:18,RTGS,Transaction
TXN0011844,1001001890,1001001192,40558,2024-10-11 16:38:14,NEFT,Transaction
TXN0011845,1001001658,1001002408,8827,2024-01-16 10:03:08,UPI,Transaction
TXN0011846,1001001601,1001001722,6022,2024-03-16 12:50:48,RTGS,Transaction
TXN0011847,1001002731,1001002074,151,2025-06-09 18:56:56,IMPS,Transaction
TXN0011848,1001001029,1001001193,19686,2024-07-02 21:32:23,RTGS,Transaction
TXN0011849,1001002712,1001001882,1039,2023-10-22 17:06:16,UPI,Transaction
TXN0011850,1001001346,1001001602,899,2025-01-08 07:56:27,IMPS,Transaction
TXN0011851,1001001982,1001001701,3072,2023-10-30 12:30:55,NEFT,Transaction
TXN0011852,1001002192,1001001192,43517,2024-03-21 07:44:10,RTGS,Transaction
TXN0011853,1001002618,1001002807,6253,2023-11-28 08:04:25,RTGS,Transaction
TXN0011854,1001002286,1001002788,2027,2025-07-31 03:52:07,NEFT,Transaction
TXN0011855,1001001432,1001001522,962,2023-10-24 18:45:06,UPI,Transaction
TXN0011856,1001001615,1001001104,226,2024-12-29 23:49:04,RTGS,Transaction
TXN0011857,1001001811,1001001123,2623,2025-06-15 08:07:46,IMPS,Transaction
TXN0011858,1001001468,1001002679,3466,2025-02-21 03:30:19,NEFT,Transaction
TXN0011859,1001001691,1001001131,266,2023-09-08 00:08:30,UPI,Transaction
TXN0011860,1001002257,1001001803,4709,2024-05-20 05:43:57,RTGS,Transaction
TXN0011861,1001001441,1001001985,660,2024-08-07 18:44:01,IMPS,Transaction
TXN0011862,1001001913,1001001979,6706,2023-09-29 09:45:08,UPI,Transaction
TXN0011863,1001001025,1001001932,9431,2024-07-03 13:06:58,UPI,Transaction
TXN0011864,1001001078,1001002084,29556,2024-07-24 02:18:22,IMPS,Transaction
TXN0011865,1001002721,1001002463,867,2025-04-21 18:33:02,IMPS,Transaction
TXN0011866,1001001144,1001001306,17598,2024-01-26 01:32:35,UPI,Transaction
TXN0011867,1001001113,1001002674,6663,2023-10-19 11:53:46,IMPS,Transaction
TXN0011868,1001002161,1001002242,12885,2024-11-24 16:38:41,RTGS,Transaction
TXN0011869,1001001973,1001002232,21988,2024-07-26 22:20:44,UPI,Transaction
TXN0011870,1001001638,1001001246,8657,2025-02-09 18:20:18,NEFT,Transaction
TXN0011871,1001001129,1001001618,21152,2024-12-19 23:59:00,IMPS,Transaction
TXN0011872,1001002014,1001001080,8690,2025-06-10 12:49:40,RTGS,Transaction
TXN0011873,1001001695,1001002781,530,2024-09-26 16:25:47,RTGS,Transaction
TXN0011874,1001002826,1001002290,9585,2025-05-09 15:00:38,RTGS,Transaction
TXN0011875,1001001313,1001001374,4000,2024-08-06 01:48:33,RTGS,Transaction
TXN0011876,1001001826,1001002725,949,2024-09-26 22:10:25,NEFT,Transaction
TXN0011877,1001002138,1001002101,914,2024-07-30 23:41:35,NEFT,Transaction
TXN0011878,1001002517,1001002471,646,2023-09-22 06:35:56,IMPS,Transaction
TXN0011879,1001001417,1001001640,418,2024-10-17 15:23:39,IMPS,Transaction
TXN0011880,1001002420,1001001261,31400,2024-01-09 05:42:12,NEFT,Transaction
TXN0011881,1001002218,1001001545,3078,2024-01-13 16:21:22,RTGS,Transaction
TXN0011882,1001002761,1001001054,529,2025-01-23 20:06:15,RTGS,Transaction
TXN0011883,1001001414,1001001079,3781,2025-01-03 12:19:24,RTGS,Transaction
TXN0011884,1001001822,1001001194,256,2024-01-19 03:02:18,RTGS,Transaction
TXN0011885,1001002033,1001002121,5362,2024-07-11 08:46:07,NEFT,Transaction
TXN0011886,1001001025,1001001840,544,2025-03-27 20:45:14,NEFT,Transaction
TXN0011887,1001002155,1001001791,35953,2025-08-21 13:06:45,NEFT,Transaction
TXN0011888,1001001199,1001001474,14829,2025-05-23 08:58:59,UPI,Transaction
TXN0011889,1001002595,1001002250,9213,2025-05-11 16:41:10,IMPS,Transaction
TXN0011890,1001002726,1001001255,601,2024-07-20 15:01:53,IMPS,Transaction
TXN0011891,1001002821,1001002568,43866,2024-08-13 07:03:59,NEFT,Transaction
TXN0011892,1001001960,1001002218,4857,2024-09-29 09:16:33,NEFT,Transaction
TXN0011893,1001001152,1001001495,1964,2024-08-23 15:17:10,IMPS,Transaction
TXN0011894,1001001594,1001001975,990,2024-06-20 19:01:56,IMPS,Transaction
TXN0011895,1001001006,1001001802,5739,2025-01-01 03:33:59,IMPS,Transaction
TXN0011896,1001001235,1001002285,7924,2024-08-25 20:55:08,UPI,Transaction
TXN0011897,1001001670,1001002788,8333,2025-03-03 02:21:01,NEFT,Transaction
TXN0011898,1001002195,1001001205,9259,2025-01-08 01:18:39,UPI,Transaction
TXN0011899,1001002116,1001002727,6068,2024-08-19 17:50:44,NEFT,Transaction
TXN0011900,1001001809,1001001634,8157,2024-07-13 02:23:38,UPI,Transaction
TXN0011901,1001002834,1001001290,15646,2024-09-03 07:00:41,IMPS,Transaction
TXN0011902,1001002403,1001001583,798,2024-05-02 07:59:41,RTGS,Transaction
TXN0011903,1001001157,1001002160,7165,2025-06-11 22:07:30,RTGS,Transaction
TXN0011904,1001002106,1001001404,689,2024-08-28 13:25:57,NEFT,Transaction
TXN0011905,1001002758,1001002427,945,2024-12-29 19:18:51,UPI,Transaction
TXN0011906,1001002404,1001001787,43032,2024-03-19 18:22:06,IMPS,Transaction
TXN0011907,1001001620,1001002136,30461,2024-08-26 09:45:32,UPI,Transaction
TXN0011908,1001002097,1001002852,20868,2024-04-22 20:22:39,NEFT,Transaction
TXN0011909,1001002496,1001002730,640,2025-05-13 02:43:25,IMPS,Transaction
TXN0011910,1001001708,1001001862,3506,2024-06-03 06:11:35,IMPS,Transaction
TXN0011911,1001001617,1001001874,224,2024-04-07 00:20:10,UPI,Transaction
TXN0011912,1001001566,1001001210,448,2024-06-15 16:34:18,IMPS,Transaction
TXN0011913,1001001375,1001001846,38189,2023-09-15 02:53:49,RTGS,Transaction
TXN0011914,1001002825,1001001012,378,2024-03-11 06:04:18,NEFT,Transaction
TXN0011915,1001001163,1001002306,106,2023-10-14 06:35:23,UPI,Transaction
TXN0011916,1001001533,1001001481,15926,2023-11-11 05:04:54,IMPS,Transaction
TXN0011917,1001002575,1001001731,8499,2024-04-09 09:52:46,RTGS,Transaction
TXN0011918,1001001760,1001001620,9715,2025-08-15 00:04:22,UPI,Transaction
TXN0011919,1001001173,1001002003,9171,2025-05-03 23:17:11,IMPS,Transaction
TXN0011920,1001002407,1001002146,8330,2024-05-06 00:00:08,IMPS,Transaction
TXN0011921,1001002144,1001001986,8158,2024-06-23 21:25:43,UPI,Transaction
TXN0011922,1001001081,1001001253,26951,2024-04-16 09:35:11,NEFT,Transaction
TXN0011923,1001002090,1001001301,564,2025-04-01 14:46:18,UPI,Transaction
TXN0011924,1001002273,1001001546,670,2024-08-22 12:50:12,NEFT,Transaction
TXN0011925,1001002194,1001002609,8746,2025-05-04 00:12:08,IMPS,Transaction
TXN0011926,1001002646,1001002509,6099,2024-12-28 21:50:36,IMPS,Transaction
TXN0011927,1001002234,1001002789,743,2025-08-13 23:34:33,IMPS,Transaction
TXN0011928,1001002486,1001001017,356,2024-06-04 10:02:14,UPI,Transaction
TXN0011929,1001002658,1001001747,10468,2023-10-11 05:42:36,IMPS,Transaction
TXN0011930,1001002709,1001002644,2349,2023-12-27 15:32:04,UPI,Transaction
TXN0011931,1001001564,1001001584,28391,2025-05-09 17:35:00,IMPS,Transaction
TXN0011932,1001001062,1001002277,32932,2025-02-22 20:10:13,UPI,Transaction
TXN0011933,1001002378,1001002800,29758,2024-01-16 16:14:21,RTGS,Transaction
TXN0011934,1001001298,1001002133,5546,2023-10-15 12:06:14,RTGS,Transaction
TXN0011935,1001001483,1001001009,6116,2024-08-12 10:32:14,IMPS,Transaction
TXN0011936,1001001409,1001002681,688,2025-05-25 12:22:28,NEFT,Transaction
TXN0011937,1001002114,1001001606,950,2024-08-07 04:55:32,NEFT,Transaction
TXN0011938,1001002309,1001002469,9268,2023-11-16 12:58:46,NEFT,Transaction
TXN0011939,1001002623,1001002765,32281,2024-11-14 03:20:03,UPI,Transaction
TXN0011940,1001001308,1001001698,8613,2025-09-01 02:50:43,UPI,Transaction
TXN0011941,1001002769,1001001602,2488,2024-01-04 15:02:38,UPI,Transaction
TXN0011942,1001001666,1001002300,36856,2025-04-07 02:20:48,NEFT,Transaction
TXN0011943,1001002625,1001001261,1910,2023-12-12 01:49:58,NEFT,Transaction
TXN0011944,1001001372,1001002694,17207,2023-12-25 18:35:43,NEFT,Transaction
TXN0011945,1001001766,1001002503,901,2025-06-09 14:36:35,NEFT,Transaction
TXN0011946,1001002653,1001002515,34595,2025-02-26 12:16:38,RTGS,Transaction
TXN0011947,1001002453,1001002608,5942,2025-07-02 21:24:08,UPI,Transaction
TXN0011948,1001001131,1001001105,360,2023-11-07 18:53:30,UPI,Transaction
TXN0011949,1001002392,1001002563,1968,2025-06-28 03:00:15,RTGS,Transaction
TXN0011950,1001002476,1001002045,36907,2025-03-05 15:29:41,RTGS,Transaction
TXN0011951,1001001313,1001001998,6309,2024-04-16 20:40:46,UPI,Transaction
TXN0011952,1001001841,1001001093,2475,2025-04-20 10:01:27,IMPS,Transaction
TXN0011953,1001002500,1001002823,349,2024-10-20 20:27:03,IMPS,Transaction
TXN0011954,1001001468,1001001968,142,2025-04-19 14:04:32,UPI,Transaction
TXN0011955,1001001655,1001001908,711,2024-09-22 02:52:30,NEFT,Transaction
TXN0011956,1001001532,1001001504,39910,2025-06-16 12:47:14,IMPS,Transaction
TXN0011957,1001002816,1001002784,250,2023-11-25 00:51:40,IMPS,Transaction
TXN0011958,1001002111,1001002704,915,2024-11-21 10:36:24,UPI,Transaction
TXN0011959,1001001544,1001001289,2217,2024-11-11 15:46:53,RTGS,Transaction
TXN0011960,1001001298,1001002444,559,2024-10-29 19:00:20,IMPS,Transaction
TXN0011961,1001002430,1001002147,6321,2025-04-07 11:18:52,RTGS,Transaction
TXN0011962,1001001582,1001001404,502,2025-05-06 08:02:10,RTGS,Transaction
TXN0011963,1001002681,1001001156,4174,2025-01-11 17:04:30,NEFT,Transaction
TXN0011964,1001002692,1001001382,38734,2025-04-04 02:36:41,IMPS,Transaction
TXN0011965,1001001891,1001001784,26636,2025-06-25 03:18:18,IMPS,Transaction
TXN0011966,1001001243,1001001604,2677,2024-12-05 22:56:48,RTGS,Transaction
TXN0011967,1001001426,1001001408,4915,2025-05-07 02:16:33,IMPS,Transaction
TXN0011968,1001001808,1001001678,1348,2024-09-20 17:06:52,NEFT,Transaction
TXN0011969,1001001394,1001001018,7577,2024-06-05 07:34:39,IMPS,Transaction
TXN0011970,1001001371,1001001942,967,2025-03-03 21:13:14,RTGS,Transaction
TXN0011971,1001001305,1001001062,132,2024-05-06 15:23:37,UPI,Transaction
TXN0011972,1001001587,1001002151,10630,2024-09-16 18:49:19,IMPS,Transaction
TXN0011973,1001002586,1001002725,283,2025-01-13 14:52:30,NEFT,Transaction
TXN0011974,1001001975,1001001549,2784,2023-09-17 11:43:53,NEFT,Transaction
TXN0011975,1001001640,1001001128,1752,2025-05-09 17:33:35,IMPS,Transaction
TXN0011976,1001002690,1001002290,8124,2025-06-01 22:39:48,UPI,Transaction
TXN0011977,1001002736,1001002856,13113,2025-08-31 10:32:39,IMPS,Transaction
TXN0011978,1001001905,1001002722,4662,2025-05-26 18:38:04,NEFT,Transaction
TXN0011979,1001001224,1001002532,957,2025-01-08 23:47:28,IMPS,Transaction
TXN0011980,1001002016,1001001388,291,2024-07-05 16:08:23,IMPS,Transaction
TXN0011981,1001002337,1001001446,9536,2024-02-08 13:42:34,UPI,Transaction
TXN0011982,1001001400,1001001399,32451,2025-04-23 23:15:10,UPI,Transaction
TXN0011983,1001002426,1001001428,6585,2024-01-31 20:04:13,UPI,Transaction
TXN0011984,1001002051,1001002453,16435,2025-04-29 05:05:30,UPI,Transaction
TXN0011985,1001001604,1001002782,715,2024-06-17 01:04:11,NEFT,Transaction
TXN0011986,1001002158,1001001443,5144,2024-04-17 21:28:00,IMPS,Transaction
TXN0011987,1001001021,1001001037,6215,2024-06-19 14:01:58,RTGS,Transaction
TXN0011988,1001002099,1001002362,700,2024-03-24 15:15:46,UPI,Transaction
TXN0011989,1001002400,1001001810,345,2024-12-03 09:07:23,IMPS,Transaction
TXN0011990,1001001711,1001001464,683,2024-09-23 17:31:08,UPI,Transaction
TXN0011991,1001001811,1001002277,7320,2024-09-17 15:29:56,NEFT,Transaction
TXN0011992,1001001660,1001002738,303,2024-01-09 12:14:04,RTGS,Transaction
TXN0011993,1001001617,1001002012,693,2023-11-17 08:18:46,RTGS,Transaction
TXN0011994,1001001079,1001002797,25216,2024-02-22 18:45:34,RTGS,Transaction
TXN0011995,1001002206,1001001007,559,2025-05-04 20:01:56,NEFT,Transaction
TXN0011996,1001001727,1001001138,917,2024-11-02 22:28:27,UPI,Transaction
TXN0011997,1001002436,1001002259,336,2023-11-08 19:25:33,IMPS,Transaction
TXN0011998,1001002719,1001002637,9138,2024-04-19 07:04:50,UPI,Transaction
TXN0011999,1001001555,1001001361,290,2024-06-08 06:09:35,UPI,Transaction
TXN0012000,1001002413,1001002240,6446,2024-06-25 06:04:42,RTGS,Transaction
TXN0012001,1001001150,1001001354,753,2025-02-14 15:09:58,RTGS,Transaction
TXN0012002,1001001880,1001002498,1610,2025-06-27 16:41:42,UPI,Transaction
TXN0012003,1001001146,1001001174,526,2025-03-10 06:10:03,RTGS,Transaction
TXN0012004,1001002088,1001002066,31432,2024-03-01 01:33:19,IMPS,Transaction
TXN0012005,1001001342,1001001034,12138,2024-02-16 04:18:16,RTGS,Transaction
TXN0012006,1001001796,1001001299,4909,2025-02-15 13:46:36,NEFT,Transaction
TXN0012007,1001001100,1001002704,945,2024-07-04 07:58:05,RTGS,Transaction
TXN0012008,1001002536,1001002216,740,2024-05-28 21:37:43,IMPS,Transaction
TXN0012009,1001001473,1001002169,1545,2025-05-21 02:15:04,UPI,Transaction
TXN0012010,1001001054,1001001240,110,2024-02-29 10:02:45,UPI,Transaction
TXN0012011,1001002650,1001001814,877,2023-10-30 20:36:00,IMPS,Transaction
TXN0012012,1001001878,1001002202,37324,2025-06-14 23:12:26,UPI,Transaction
TXN0012013,1001002634,1001002446,383,2024-07-10 12:04:22,UPI,Transaction
TXN0012014,1001001993,1001001929,821,2024-01-19 19:00:12,UPI,Transaction
TXN0012015,1001002032,1001001624,8241,2024-06-30 19:57:40,RTGS,Transaction
TXN0012016,1001002148,1001001101,242,2023-10-02 21:43:08,NEFT,Transaction
TXN0012017,1001001812,1001001550,20719,2024-06-03 21:50:36,UPI,Transaction
TXN0012018,1001001697,1001002443,4717,2024-01-09 17:50:15,RTGS,Transaction
TXN0012019,1001001819,1001002510,936,2024-06-18 16:53:16,NEFT,Transaction
TXN0012020,1001001920,1001002252,40793,2024-02-20 19:02:49,IMPS,Transaction
TXN0012021,1001001787,1001001716,41933,2025-05-02 13:13:48,UPI,Transaction
TXN0012022,1001001733,1001002841,703,2023-12-24 13:44:38,UPI,Transaction
TXN0012023,1001001603,1001001197,476,2025-06-17 06:49:40,UPI,Transaction
TXN0012024,1001002441,1001002453,6190,2024-06-17 22:51:19,NEFT,Transaction
TXN0012025,1001001532,1001001565,857,2023-09-04 00:07:36,NEFT,Transaction
TXN0012026,1001001644,1001002550,3123,2025-02-12 12:24:54,IMPS,Transaction
TXN0012027,1001002592,1001001260,5302,2025-02-28 20:15:14,RTGS,Transaction
TXN0012028,1001001339,1001002469,381,2025-02-27 14:20:21,UPI,Transaction
TXN0012029,1001001678,1001001581,6013,2025-05-25 20:54:13,IMPS,Transaction
TXN0012030,1001001453,1001002490,1897,2025-06-06 21:15:24,NEFT,Transaction
TXN0012031,1001001898,1001002855,5808,2024-06-28 12:44:03,IMPS,Transaction
TXN0012032,1001002119,1001001918,724,2024-09-12 15:45:01,RTGS,Transaction
TXN0012033,1001002395,1001001790,5164,2023-10-07 07:08:51,IMPS,Transaction
TXN0012034,1001002438,1001002760,34220,2023-09-14 22:31:27,IMPS,Transaction
TXN0012035,1001002424,1001002277,2476,2024-11-18 08:48:41,NEFT,Transaction
TXN0012036,1001002619,1001002360,9743,2024-07-04 19:01:49,NEFT,Transaction
TXN0012037,1001002381,1001002526,1890,2024-11-02 00:55:06,UPI,Transaction
TXN0012038,1001001563,1001002212,943,2024-10-22 02:01:22,UPI,Transaction
TXN0012039,1001001048,1001001636,841,2025-06-14 15:07:15,IMPS,Transaction
TXN0012040,1001002657,1001001419,8521,2024-07-05 11:45:37,IMPS,Transaction
TXN0012041,1001002138,1001001137,126,2025-07-14 17:17:38,UPI,Transaction
TXN0012042,1001001732,1001002592,350,2025-08-07 12:35:39,RTGS,Transaction
TXN0012043,1001001679,1001001142,4047,2024-04-21 23:35:07,IMPS,Transaction
TXN0012044,1001001976,1001001064,36492,2024-10-05 01:37:47,RTGS,Transaction
TXN0012045,1001002367,1001002463,619,2024-04-08 07:36:52,UPI,Transaction
TXN0012046,1001001137,1001002724,651,2023-09-15 22:04:00,RTGS,Transaction
TXN0012047,1001002095,1001002484,29684,2023-10-06 10:38:23,IMPS,Transaction
TXN0012048,1001002618,1001001800,1243,2025-03-19 10:03:22,NEFT,Transaction
TXN0012049,1001002849,1001001301,8896,2024-12-15 05:39:05,IMPS,Transaction
TXN0012050,1001002021,1001001667,10978,2024-11-26 18:17:09,RTGS,Transaction
TXN0012051,1001001798,1001001517,238,2025-03-03 02:18:11,IMPS,Transaction
TXN0012052,1001001668,1001002223,9269,2023-11-08 20:52:23,IMPS,Transaction
TXN0012053,1001002765,1001002325,27887,2024-12-06 03:24:33,UPI,Transaction
TXN0012054,1001002788,1001001026,771,2024-08-07 11:27:50,UPI,Transaction
TXN0012055,1001001913,1001001614,3470,2025-01-13 16:00:32,RTGS,Transaction
TXN0012056,1001001839,1001001162,914,2024-05-11 08:58:33,IMPS,Transaction
TXN0012057,1001002081,1001001356,501,2024-08-20 08:59:34,UPI,Transaction
TXN0012058,1001001181,1001002583,14841,2025-08-16 21:21:20,NEFT,Transaction
TXN0012059,1001001885,1001001109,9641,2024-01-09 05:35:00,IMPS,Transaction
TXN0012060,1001001240,1001001708,26418,2024-01-19 04:23:46,NEFT,Transaction
TXN0012061,1001001589,1001002057,4366,2025-07-08 04:44:24,NEFT,Transaction
TXN0012062,1001001263,1001001959,541,2023-12-30 04:19:46,NEFT,Transaction
TXN0012063,1001001492,1001001152,891,2024-09-24 20:03:05,IMPS,Transaction
TXN0012064,1001001428,1001001783,672,2023-11-04 06:45:49,NEFT,Transaction
TXN0012065,1001001830,1001001702,6147,2024-02-11 06:11:56,IMPS,Transaction
TXN0012066,1001002443,1001002538,15990,2023-10-18 01:52:41,IMPS,Transaction
TXN0012067,1001002679,1001001221,9731,2024-08-23 08:31:12,NEFT,Transaction
TXN0012068,1001002671,1001001220,9776,2024-06-15 16:38:36,RTGS,Transaction
TXN0012069,1001001577,1001002009,393,2023-11-22 18:29:36,UPI,Transaction
TXN0012070,1001002585,1001002844,4313,2025-08-26 04:31:31,RTGS,Transaction
TXN0012071,1001002488,1001002604,17126,2024-03-22 08:33:47,UPI,Transaction
TXN0012072,1001002664,1001002559,5862,2024-02-26 04:55:17,RTGS,Transaction
TXN0012073,1001001462,1001001676,26717,2024-10-13 06:24:09,NEFT,Transaction
TXN0012074,1001002825,1001002444,422,2024-04-14 23:17:01,RTGS,Transaction
TXN0012075,1001002814,1001001266,8326,2023-09-09 17:41:58,NEFT,Transaction
TXN0012076,1001001755,1001001015,179,2024-11-18 10:17:35,UPI,Transaction
TXN0012077,1001002472,1001001651,587,2025-06-23 22:16:20,IMPS,Transaction
TXN0012078,1001002237,1001001537,939,2024-04-24 17:13:42,UPI,Transaction
TXN0012079,1001001965,1001001220,3970,2025-04-07 09:58:06,IMPS,Transaction
TXN0012080,1001001772,1001001063,18535,2023-12-14 07:11:45,NEFT,Transaction
TXN0012081,1001002685,1001001386,3228,2025-01-04 06:24:37,UPI,Transaction
TXN0012082,1001002750,1001002458,9904,2025-07-01 14:52:19,UPI,Transaction
TXN0012083,1001002022,1001002652,41779,2025-02-25 01:36:21,NEFT,Transaction
TXN0012084,1001001745,1001001840,1551,2025-02-25 20:37:18,RTGS,Transaction
TXN0012085,1001001150,1001002687,337,2025-01-13 05:43:35,RTGS,Transaction
TXN0012086,1001002801,1001001043,1226,2024-08-06 14:13:19,IMPS,Transaction
TXN0012087,1001002283,1001001905,43959,2025-01-31 19:00:58,IMPS,Transaction
TXN0012088,1001002202,1001001154,2919,2025-02-22 11:35:58,RTGS,Transaction
TXN0012089,1001001490,1001002616,7659,2024-11-02 19:07:37,NEFT,Transaction
TXN0012090,1001002454,1001001451,37828,2024-09-22 22:58:38,IMPS,Transaction
TXN0012091,1001002625,1001001587,726,2025-03-05 20:21:05,NEFT,Transaction
TXN0012092,1001002289,1001001845,5580,2024-12-14 14:10:35,IMPS,Transaction
TXN0012093,1001002496,1001002833,37432,2024-07-11 15:32:41,UPI,Transaction
TXN0012094,1001002824,1001001183,5658,2023-10-26 22:36:34,NEFT,Transaction
TXN0012095,1001002033,1001002388,893,2025-06-25 05:33:06,UPI,Transaction
TXN0012096,1001001297,1001001813,6292,2024-08-31 02:26:26,RTGS,Transaction
TXN0012097,1001002734,1001001208,553,2023-11-16 07:03:01,UPI,Transaction
TXN0012098,1001001659,1001002362,648,2025-07-15 10:50:48,NEFT,Transaction
TXN0012099,1001001317,1001001209,362,2024-02-23 23:26:17,UPI,Transaction
TXN0012100,1001001317,1001002447,26927,2024-02-17 15:08:45,RTGS,Transaction
TXN0012101,1001002362,1001001013,33259,2024-03-31 18:24:39,UPI,Transaction
TXN0012102,1001002106,1001002575,24701,2024-12-31 12:08:55,UPI,Transaction
TXN0012103,1001001481,1001002372,1228,2025-06-28 23:49:21,NEFT,Transaction
TXN0012104,1001002843,1001002835,4260,2024-10-22 01:07:34,UPI,Transaction
TXN0012105,1001001826,1001001226,722,2024-05-01 22:52:40,RTGS,Transaction
TXN0012106,1001001133,1001002068,677,2025-02-25 12:52:28,NEFT,Transaction
TXN0012107,1001002143,1001001768,737,2025-03-22 14:35:57,NEFT,Transaction
TXN0012108,1001002636,1001001724,891,2025-01-12 16:08:50,UPI,Transaction
TXN0012109,1001002488,1001002268,2546,2023-11-09 09:03:06,RTGS,Transaction
TXN0012110,1001001256,1001001208,3976,2023-11-20 03:03:22,NEFT,Transaction
TXN0012111,1001002217,1001002055,5206,2023-10-14 20:44:21,RTGS,Transaction
TXN0012112,1001002412,1001001011,8578,2023-09-12 07:07:56,RTGS,Transaction
TXN0012113,1001001850,1001001617,8004,2025-03-02 11:14:32,UPI,Transaction
TXN0012114,1001001058,1001001995,827,2024-01-27 02:37:25,UPI,Transaction
TXN0012115,1001002607,1001002535,20415,2023-11-21 15:22:38,UPI,Transaction
TXN0012116,1001002108,1001001097,7423,2024-12-27 16:12:56,UPI,Transaction
TXN0012117,1001001473,1001001031,734,2024-03-29 18:55:35,UPI,Transaction
TXN0012118,1001001549,1001001039,291,2025-01-06 00:40:13,RTGS,Transaction
TXN0012119,1001001721,1001002592,410,2025-07-14 06:37:36,RTGS,Transaction
TXN0012120,1001001456,1001001521,4231,2024-02-01 03:37:02,NEFT,Transaction
TXN0012121,1001002271,1001001074,31617,2023-09-14 14:03:40,RTGS,Transaction
TXN0012122,1001001632,1001002830,506,2024-03-27 05:25:01,NEFT,Transaction
TXN0012123,1001002476,1001001840,927,2025-03-16 18:58:33,UPI,Transaction
TXN0012124,1001001014,1001002706,2258,2024-12-27 22:54:19,IMPS,Transaction
TXN0012125,1001001932,1001001257,6164,2024-11-05 19:31:45,RTGS,Transaction
TXN0012126,1001002456,1001002450,9522,2024-02-04 01:03:44,RTGS,Transaction
TXN0012127,1001001095,1001002091,914,2023-12-20 17:20:21,RTGS,Transaction
TXN0012128,1001002076,1001001401,17035,2024-07-09 02:40:14,IMPS,Transaction
TXN0012129,1001001447,1001001061,1510,2024-01-23 11:32:06,IMPS,Transaction
TXN0012130,1001002536,1001002064,359,2024-02-10 07:25:38,UPI,Transaction
TXN0012131,1001001829,1001002217,9652,2023-11-18 19:23:22,NEFT,Transaction
TXN0012132,1001002115,1001001269,3246,2025-01-31 05:58:34,IMPS,Transaction
TXN0012133,1001002422,1001002334,4477,2024-07-05 06:27:09,UPI,Transaction
TXN0012134,1001002648,1001002311,7346,2025-03-08 10:11:49,NEFT,Transaction
TXN0012135,1001002211,1001001288,7928,2024-06-11 12:38:09,UPI,Transaction
